dms_id,dms_ids.0.db,dms_ids.0.id,dms_ids.1.db,dms_ids.1.id,dms_ids.2.db,dms_ids.2.id,dms_ids.3.db,dms_ids.3.id,dms_ids.4.db,dms_ids.4.id,dms_ids.5.db,dms_ids.5.id,dms_ids.6.db,dms_ids.6.id,dms_ids.7.db,dms_ids.7.id,dms_ids_extend.0.db,dms_ids_extend.0.id,dms_ids_extend.1.db,dms_ids_extend.1.id,dms_ids_extend.2.db,dms_ids_extend.2.id,dms_ids_extend.3.db,dms_ids_extend.3.id,dms_ids_extend.4.db,dms_ids_extend.4.id,dms_ids_extend.5.db,dms_ids_extend.5.id,dms_ids_extend.6.db,dms_ids_extend.6.id,dms_ids_extend.7.db,dms_ids_extend.7.id,dms_name,dms_synonym.0,dms_synonym.1,dms_synonym.2,dms_synonym.3,dms_synonym.4,dms_synonym_extend.0,dms_synonym_extend.1,dms_synonym_extend.2,dms_synonym_extend.3,dms_synonym_extend.4
0040096,DOID,0040096,,,,,,,,,,,,,,,DOID,0040096,,,,,,,,,,,,,,,autoimmune atherosclerosis,autoimmune atherosclerosis,,,,,autoimmune atherosclerosis,,,,
0040097,DOID,0040097,UMLS_CUI,C1328843,,,,,,,,,,,,,DOID,0040097,UMLS_CUI,C1328843,,,,,,,,,,,,,autoimmune vasculitis,autoimmune vasculitis,,,,,autoimmune vasculitis,,,,
0040098,DOID,0040098,ICD10CM,O26.4,MESH,D006559,SNOMED_CT_US_2018_03_01,86081009,,,,,,,,,DOID,0040098,ICD10CM,O26.4,MESH,D006559,SNOMED_CT_US_2018_03_01,86081009,,,,,,,,,pemphigus gestationis,pemphigus gestationis,,,,,pemphigus gestationis,,,,
0040099,DOID,0040099,ICD10CM,L95.0,ICD9CM,709.1,,,,,,,,,,,DOID,0040099,ICD10CM,L95.0,ICD9CM,709.1,,,,,,,,,,,livedoid vasculitis,livedoid vasculitis,livedoid vasculopathy,,,,livedoid vasculitis,livedoid vasculopathy,,,
0040100,DOID,0040100,SNOMECT,2152370016,UMLS_CUI,C0854359,,,,,,,,,,,DOID,0040100,SNOMECT,2152370016,UMLS_CUI,C0854359,,,,,,,,,,,Hirata disease,Hirata disease,insulin autoimmune syndrome,,,,Hirata disease,insulin autoimmune syndrome,,,
0040101,DOID,0040101,,,,,,,,,,,,,,,DOID,0040101,,,,,,,,,,,,,,,"N,N'-diphenylthiourea allergic contact dermatitis","N,N'-diphenylthiourea allergic contact dermatitis",neoprene allergy,,,,"N,N'-diphenylthiourea allergic contact dermatitis",neoprene allergy,,,
0040102,DOID,0040102,,,,,,,,,,,,,,,DOID,0040102,,,,,,,,,,,,,,,"N,N'-diethylthiourea allergic contact dermatitis","N,N'-diethylthiourea allergic contact dermatitis",neoprene allergy,,,,"N,N'-diethylthiourea allergic contact dermatitis",neoprene allergy,,,
0040103,DOID,0040103,,,,,,,,,,,,,,,DOID,0040103,,,,,,,,,,,,,,,cefotiam allergy,cefotiam allergy,,,,,cefotiam allergy,,,,
0040104,DOID,0040104,,,,,,,,,,,,,,,DOID,0040104,,,,,,,,,,,,,,,"toluene 2,4-diisocyanate allergic asthma","toluene 2,4-diisocyanate allergic asthma",,,,,"toluene 2,4-diisocyanate allergic asthma",,,,
0050001,DOID,0050001,,,,,,,,,,,,,,,DOID,0050001,,,,,,,,,,,,,,,obsolete Actinomadura madurae infectious disease,obsolete Actinomadura madurae infectious disease,,,,,obsolete Actinomadura madurae infectious disease,,,,
0050002,DOID,0050002,,,,,,,,,,,,,,,DOID,0050002,,,,,,,,,,,,,,,obsolete Actinomadura pelletieri infectious disease,obsolete Actinomadura pelletieri infectious disease,,,,,obsolete Actinomadura pelletieri infectious disease,,,,
0050003,DOID,0050003,,,,,,,,,,,,,,,DOID,0050003,,,,,,,,,,,,,,,obsolete Streptomyces somaliensis infectious disease,obsolete Streptomyces somaliensis infectious disease,,,,,obsolete Streptomyces somaliensis infectious disease,,,,
0050004,DOID,0050004,UMLS_CUI,C0578661,,,,,,,,,,,,,DOID,0050004,UMLS_CUI,C0578661,,,,,,,,,,,,,seminal vesicle acute gonorrhea,seminal vesicle acute gonorrhea,,,,,seminal vesicle acute gonorrhea,,,,
0050007,DOID,0050007,,,,,,,,,,,,,,,DOID,0050007,,,,,,,,,,,,,,,obsolete cutaneous strongyloidiasis,obsolete cutaneous strongyloidiasis,,,,,obsolete cutaneous strongyloidiasis,,,,
0050009,DOID,0050009,,,,,,,,,,,,,,,DOID,0050009,,,,,,,,,,,,,,,obsolete intestinal strongyloidiasis,obsolete intestinal strongyloidiasis,,,,,obsolete intestinal strongyloidiasis,,,,
0050010,DOID,0050010,,,,,,,,,,,,,,,DOID,0050010,,,,,,,,,,,,,,,obsolete Mansonella perstans infectious disease,obsolete Mansonella perstans infectious disease,,,,,obsolete Mansonella perstans infectious disease,,,,
0050011,DOID,0050011,,,,,,,,,,,,,,,DOID,0050011,,,,,,,,,,,,,,,obsolete Mansonella streptocerca infectious disease,obsolete Mansonella streptocerca infectious disease,,,,,obsolete Mansonella streptocerca infectious disease,,,,
0050012,DOID,0050012,GARD,6038,,,,,,,,,,,,,DOID,0050012,GARD,6038,,,,,,,,,,,,,chikungunya,Chikungunya fever,chikungunya,,,,Chikungunya fever,chikungunya,,,
0050013,DOID,0050013,,,,,,,,,,,,,,,DOID,0050013,,,,,,,,,,,,,,,carbohydrate metabolism disease,carbohydrate metabolism disease,,,,,carbohydrate metabolism disease,,,,
0050014,DOID,0050014,,,,,,,,,,,,,,,DOID,0050014,,,,,,,,,,,,,,,obsolete epizootic hemorrhagic disease,EHD,obsolete epizootic hemorrhagic disease,,,,EHD,obsolete epizootic hemorrhagic disease,,,
0050015,DOID,0050015,,,,,,,,,,,,,,,DOID,0050015,,,,,,,,,,,,,,,obsolete Rocio virus encephalitis,obsolete Rocio virus encephalitis,,,,,obsolete Rocio virus encephalitis,,,,
0050024,DOID,0050024,,,,,,,,,,,,,,,DOID,0050024,,,,,,,,,,,,,,,obsolete Ehrlichia ewingii ehrlichiosis,obsolete Ehrlichia ewingii ehrlichiosis,,,,,obsolete Ehrlichia ewingii ehrlichiosis,,,,
0050025,DOID,0050025,,,,,,,,,,,,,,,DOID,0050025,,,,,,,,,,,,,,,human granulocytic anaplasmosis,HGE,human granulocytic anaplasmosis,human granulocytic ehrlichiosis,,,HGE,human granulocytic anaplasmosis,human granulocytic ehrlichiosis,,
0050026,DOID,0050026,GARD,72,,,,,,,,,,,,,DOID,0050026,GARD,72,,,,,,,,,,,,,human monocytic ehrlichiosis,Ehrlichiosis chafeensis,human monocytic ehrlichiosis,,,,Ehrlichiosis chafeensis,human monocytic ehrlichiosis,,,
0050032,DOID,0050032,,,,,,,,,,,,,,,DOID,0050032,,,,,,,,,,,,,,,mineral metabolism disease,mineral metabolism disease,,,,,mineral metabolism disease,,,,
0050035,DOID,0050035,,,,,,,,,,,,,,,DOID,0050035,,,,,,,,,,,,,,,African tick-bite fever,African tick-bite fever,Rickettsia africae spotted fever,south african tick-bite fever,,,African tick-bite fever,Rickettsia africae spotted fever,south african tick-bite fever,,
0050041,DOID,0050041,,,,,,,,,,,,,,,DOID,0050041,,,,,,,,,,,,,,,Astrakhan spotted fever,Astrakhan spotted fever,,,,,Astrakhan spotted fever,,,,
0050042,DOID,0050042,,,,,,,,,,,,,,,DOID,0050042,,,,,,,,,,,,,,,Indian tick typhus,Indian tick typhus,,,,,Indian tick typhus,,,,
0050043,DOID,0050043,,,,,,,,,,,,,,,DOID,0050043,,,,,,,,,,,,,,,Israeli tick typhus,Israeli spotted fever,Israeli tick typhus,,,,Israeli spotted fever,Israeli tick typhus,,,
0050046,DOID,0050046,,,,,,,,,,,,,,,DOID,0050046,,,,,,,,,,,,,,,Far Eastern spotted fever,Far Eastern spotted fever,Rickettsia heilongjiangensis spotted fever,,,,Far Eastern spotted fever,Rickettsia heilongjiangensis spotted fever,,,
0050047,DOID,0050047,,,,,,,,,,,,,,,DOID,0050047,,,,,,,,,,,,,,,Flinders Island spotted fever,FISF,Flinders Island spotted fever,Thai tick typhus,,,FISF,Flinders Island spotted fever,Thai tick typhus,,
0050050,DOID,0050050,,,,,,,,,,,,,,,DOID,0050050,,,,,,,,,,,,,,,Japanese spotted fever,Japanese spotted fever,Rickettsia japonica spotted fever,oriental spotted fever,,,Japanese spotted fever,Rickettsia japonica spotted fever,oriental spotted fever,,
0050051,DOID,0050051,,,,,,,,,,,,,,,DOID,0050051,,,,,,,,,,,,,,,Rickettsia parkeri spotted fever,Rickettsia parkeri spotted fever,maculatum infection,,,,Rickettsia parkeri spotted fever,maculatum infection,,,
0050052,DOID,0050052,GARD,7585,,,,,,,,,,,,,DOID,0050052,GARD,7585,,,,,,,,,,,,,Rocky Mountain spotted fever,Brazillian spotted,Choix,Exanthematic typhus of Sao Paulo,Fiebre maculosa,Fiebre manchada,Brazillian spotted,Choix,Exanthematic typhus of Sao Paulo,Fiebre maculosa,Fiebre manchada
0050053,DOID,0050053,,,,,,,,,,,,,,,DOID,0050053,,,,,,,,,,,,,,,obsolete Rickettsia honei spotted fever,obsolete Rickettsia honei spotted fever,,,,,obsolete Rickettsia honei spotted fever,,,,
0050059,DOID,0050059,,,,,,,,,,,,,,,DOID,0050059,,,,,,,,,,,,,,,oropharyngeal anthrax,oropharyngeal anthrax,,,,,oropharyngeal anthrax,,,,
0050061,DOID,0050061,MESH,D004887,,,,,,,,,,,,,DOID,0050061,MESH,D004887,,,,,,,,,,,,,erysipeloid,erysipeloid,,,,,erysipeloid,,,,
0050063,DOID,0050063,,,,,,,,,,,,,,,DOID,0050063,,,,,,,,,,,,,,,obsolete abortive plague,obsolete abortive plague,,,,,obsolete abortive plague,,,,
0050065,DOID,0050065,,,,,,,,,,,,,,,DOID,0050065,,,,,,,,,,,,,,,obsolete cutaneous listeriosis,obsolete cutaneous listeriosis,,,,,obsolete cutaneous listeriosis,,,,
0050066,DOID,0050066,,,,,,,,,,,,,,,DOID,0050066,,,,,,,,,,,,,,,obsolete Listeria meningoencephalitis,obsolete Listeria meningoencephalitis,,,,,obsolete Listeria meningoencephalitis,,,,
0050067,DOID,0050067,,,,,,,,,,,,,,,DOID,0050067,,,,,,,,,,,,,,,obsolete Listeria septicaemia,obsolete Listeria septicaemia,,,,,obsolete Listeria septicaemia,,,,
0050068,DOID,0050068,,,,,,,,,,,,,,,DOID,0050068,,,,,,,,,,,,,,,obsolete pestis minor,obsolete pestis minor,,,,,obsolete pestis minor,,,,
0050069,DOID,0050069,,,,,,,,,,,,,,,DOID,0050069,,,,,,,,,,,,,,,obsolete Yersinia pestis infectious disease,obsolete Yersinia pestis infectious disease,,,,,obsolete Yersinia pestis infectious disease,,,,
0050070,DOID,0050070,,,,,,,,,,,,,,,DOID,0050070,,,,,,,,,,,,,,,obsolete plague meningitis,obsolete plague meningitis,,,,,obsolete plague meningitis,,,,
0050072,DOID,0050072,,,,,,,,,,,,,,,DOID,0050072,,,,,,,,,,,,,,,adiaspiromycosis,adiaspiromycosis,,,,,adiaspiromycosis,,,,
0050073,DOID,0050073,,,,,,,,,,,,,,,DOID,0050073,,,,,,,,,,,,,,,invasive aspergillosis,invasive aspergillosis,,,,,invasive aspergillosis,,,,
0050074,DOID,0050074,,,,,,,,,,,,,,,DOID,0050074,,,,,,,,,,,,,,,obsolete tonsillar aspergillosis,obsolete tonsillar aspergillosis,,,,,obsolete tonsillar aspergillosis,,,,
0050075,DOID,0050075,,,,,,,,,,,,,,,DOID,0050075,,,,,,,,,,,,,,,obsolete pulmonary blastomycosis,obsolete pulmonary blastomycosis,,,,,obsolete pulmonary blastomycosis,,,,
0050078,DOID,0050078,,,,,,,,,,,,,,,DOID,0050078,,,,,,,,,,,,,,,obsolete cervix tuberculosis,obsolete cervix tuberculosis,,,,,obsolete cervix tuberculosis,,,,
0050079,DOID,0050079,,,,,,,,,,,,,,,DOID,0050079,,,,,,,,,,,,,,,obsolete niacin deficiency,obsolete niacin deficiency,,,,,obsolete niacin deficiency,,,,
0050080,DOID,0050080,,,,,,,,,,,,,,,DOID,0050080,,,,,,,,,,,,,,,obsolete iodine deficiency,obsolete iodine deficiency,,,,,obsolete iodine deficiency,,,,
0050082,DOID,0050082,,,,,,,,,,,,,,,DOID,0050082,,,,,,,,,,,,,,,obsolete hepatic Torque teno virus infectious disease,TT virus liver infection,Transfussion-transmitted virus liver infection,human circovirus infectious disease,obsolete hepatic Torque teno virus infectious disease,,TT virus liver infection,Transfussion-transmitted virus liver infection,human circovirus infectious disease,obsolete hepatic Torque teno virus infectious disease,
0050083,DOID,0050083,GARD,8761,,,,,,,,,,,,,DOID,0050083,GARD,8761,,,,,,,,,,,,,Keshan disease,Keshan disease,,,,,Keshan disease,,,,
0050084,DOID,0050084,,,,,,,,,,,,,,,DOID,0050084,,,,,,,,,,,,,,,obsolete rhinotracheitis,Feline viral rhinotracheitis,feline coryza,feline influenza,obsolete rhinotracheitis,,Feline viral rhinotracheitis,feline coryza,feline influenza,obsolete rhinotracheitis,
0050085,DOID,0050085,,,,,,,,,,,,,,,DOID,0050085,,,,,,,,,,,,,,,obsolete entomophthoromycosis,obsolete entomophthoromycosis,,,,,obsolete entomophthoromycosis,,,,
0050086,DOID,0050086,,,,,,,,,,,,,,,DOID,0050086,,,,,,,,,,,,,,,obsolete cutaneous mucormycosis,obsolete cutaneous mucormycosis,,,,,obsolete cutaneous mucormycosis,,,,
0050088,DOID,0050088,,,,,,,,,,,,,,,DOID,0050088,,,,,,,,,,,,,,,obsolete gastrointestinal mucormycosis,obsolete gastrointestinal mucormycosis,,,,,obsolete gastrointestinal mucormycosis,,,,
0050089,DOID,0050089,,,,,,,,,,,,,,,DOID,0050089,,,,,,,,,,,,,,,obsolete pulmonary mucormycosis,obsolete pulmonary mucormycosis,,,,,obsolete pulmonary mucormycosis,,,,
0050090,DOID,0050090,,,,,,,,,,,,,,,DOID,0050090,,,,,,,,,,,,,,,obsolete rhinocerebral mucormycosis,obsolete rhinocerebral mucormycosis,,,,,obsolete rhinocerebral mucormycosis,,,,
0050091,DOID,0050091,,,,,,,,,,,,,,,DOID,0050091,,,,,,,,,,,,,,,obsolete disseminated paracoccidioidomycosis,obsolete disseminated paracoccidioidomycosis,,,,,obsolete disseminated paracoccidioidomycosis,,,,
0050092,DOID,0050092,,,,,,,,,,,,,,,DOID,0050092,,,,,,,,,,,,,,,obsolete pulmonary paracoccidioidomycosis,obsolete pulmonary paracoccidioidomycosis,,,,,obsolete pulmonary paracoccidioidomycosis,,,,
0050093,DOID,0050093,,,,,,,,,,,,,,,DOID,0050093,,,,,,,,,,,,,,,obsolete disseminated sporotrichosis,obsolete disseminated sporotrichosis,,,,,obsolete disseminated sporotrichosis,,,,
0050094,DOID,0050094,,,,,,,,,,,,,,,DOID,0050094,,,,,,,,,,,,,,,obsolete lymphocutaneous sporotrichosis,obsolete lymphocutaneous sporotrichosis,,,,,obsolete lymphocutaneous sporotrichosis,,,,
0050095,DOID,0050095,,,,,,,,,,,,,,,DOID,0050095,,,,,,,,,,,,,,,obsolete pulmonary sporotrichosis,obsolete pulmonary sporotrichosis,,,,,obsolete pulmonary sporotrichosis,,,,
0050096,DOID,0050096,,,,,,,,,,,,,,,DOID,0050096,,,,,,,,,,,,,,,tinea barbae,dermatophytosis of beard,tinea barbae,,,,dermatophytosis of beard,tinea barbae,,,
0050097,DOID,0050097,,,,,,,,,,,,,,,DOID,0050097,,,,,,,,,,,,,,,ectothrix infectious disease,ectothrix infectious disease,,,,,ectothrix infectious disease,,,,
0050098,DOID,0050098,,,,,,,,,,,,,,,DOID,0050098,,,,,,,,,,,,,,,obsolete Microsporum audouinii tinea capitis,obsolete Microsporum audouinii tinea capitis,,,,,obsolete Microsporum audouinii tinea capitis,,,,
0050099,DOID,0050099,,,,,,,,,,,,,,,DOID,0050099,,,,,,,,,,,,,,,obsolete Microsporum canis tinea capitis,obsolete Microsporum canis tinea capitis,,,,,obsolete Microsporum canis tinea capitis,,,,
0050100,DOID,0050100,,,,,,,,,,,,,,,DOID,0050100,,,,,,,,,,,,,,,obsolete Microsporum distortum tinea capitis,obsolete Microsporum distortum tinea capitis,,,,,obsolete Microsporum distortum tinea capitis,,,,
0050101,DOID,0050101,,,,,,,,,,,,,,,DOID,0050101,,,,,,,,,,,,,,,obsolete Microsporum ferrugineum tinea capitis,obsolete Microsporum ferrugineum tinea capitis,,,,,obsolete Microsporum ferrugineum tinea capitis,,,,
0050102,DOID,0050102,,,,,,,,,,,,,,,DOID,0050102,,,,,,,,,,,,,,,obsolete Microsporum gypseum tinea capitis,obsolete Microsporum gypseum tinea capitis,,,,,obsolete Microsporum gypseum tinea capitis,,,,
0050103,DOID,0050103,,,,,,,,,,,,,,,DOID,0050103,,,,,,,,,,,,,,,obsolete Microsporum nanum tinea capitis,obsolete Microsporum nanum tinea capitis,,,,,obsolete Microsporum nanum tinea capitis,,,,
0050104,DOID,0050104,,,,,,,,,,,,,,,DOID,0050104,,,,,,,,,,,,,,,obsolete Trichophyton verrucosum tinea capitis,obsolete Trichophyton verrucosum tinea capitis,,,,,obsolete Trichophyton verrucosum tinea capitis,,,,
0050105,DOID,0050105,,,,,,,,,,,,,,,DOID,0050105,,,,,,,,,,,,,,,endothrix infectious disease,endothrix infectious disease,,,,,endothrix infectious disease,,,,
0050106,DOID,0050106,,,,,,,,,,,,,,,DOID,0050106,,,,,,,,,,,,,,,obsolete Trichophyton soudanense tinea capitis,obsolete Trichophyton soudanense tinea capitis,,,,,obsolete Trichophyton soudanense tinea capitis,,,,
0050107,DOID,0050107,,,,,,,,,,,,,,,DOID,0050107,,,,,,,,,,,,,,,obsolete Trichophyton tonsurans tinea capitis,obsolete Trichophyton tonsurans tinea capitis,,,,,obsolete Trichophyton tonsurans tinea capitis,,,,
0050108,DOID,0050108,,,,,,,,,,,,,,,DOID,0050108,,,,,,,,,,,,,,,obsolete Trichophyton violaceum tinea capitis,obsolete Trichophyton violaceum tinea capitis,,,,,obsolete Trichophyton violaceum tinea capitis,,,,
0050110,DOID,0050110,,,,,,,,,,,,,,,DOID,0050110,,,,,,,,,,,,,,,obsolete Trichophyton schoenleinii tinea capitis,obsolete Trichophyton schoenleinii tinea capitis,,,,,obsolete Trichophyton schoenleinii tinea capitis,,,,
0050111,DOID,0050111,,,,,,,,,,,,,,,DOID,0050111,,,,,,,,,,,,,,,obsolete Microsporum fulvum tinea capitis,obsolete Microsporum fulvum tinea capitis,,,,,obsolete Microsporum fulvum tinea capitis,,,,
0050112,DOID,0050112,,,,,,,,,,,,,,,DOID,0050112,,,,,,,,,,,,,,,obsolete Trichophyton megninii tinea capitis,obsolete Trichophyton megninii tinea capitis,,,,,obsolete Trichophyton megninii tinea capitis,,,,
0050113,DOID,0050113,,,,,,,,,,,,,,,DOID,0050113,,,,,,,,,,,,,,,obsolete Trichophyton equinum tinea capitis,obsolete Trichophyton equinum tinea capitis,,,,,obsolete Trichophyton equinum tinea capitis,,,,
0050115,DOID,0050115,,,,,,,,,,,,,,,DOID,0050115,,,,,,,,,,,,,,,obsolete Trichophyton yaoundei tinea capitis,obsolete Trichophyton yaoundei tinea capitis,,,,,obsolete Trichophyton yaoundei tinea capitis,,,,
0050116,DOID,0050116,,,,,,,,,,,,,,,DOID,0050116,,,,,,,,,,,,,,,tinea imbricata,tinea imbricata,,,,,tinea imbricata,,,,
0050117,DOID,0050117,DO,wk,ICD9CM,079.0,UMLS_CUI,C0001485,,,,,,,,,DOID,0050117,DO,wk,ICD9CM,079.0,UMLS_CUI,C0001485,,,,,,,,,disease by infectious agent,disease by infectious agent,infectious disease,,,,disease by infectious agent,infectious disease,,,
0050118,DOID,0050118,ICD10CM,A83.5,ICD9CM,062.5,MESH,D004670,MTHICD9_2006,062.5,SNOMEDCT_US_2018_03_01,69627004,UMLS_CUI,C0014053,,,DOID,0050118,ICD10CM,A83.5,ICD9CM,062.5,MESH,D004670,MTHICD9_2006,062.5,SNOMEDCT_US_2018_03_01,69627004,UMLS_CUI,C0014053,,,La Crosse encephalitis,California Encephalitis,California virus encephalitis,La Crosse encephalitis,Neuroinvasive California encephalitis virus infection,,California Encephalitis,California virus encephalitis,La Crosse encephalitis,Neuroinvasive California encephalitis virus infection,
0050119,DOID,0050119,,,,,,,,,,,,,,,DOID,0050119,,,,,,,,,,,,,,,obsolete West Nile virus neurological syndrome,WNND,WNNS,West nile neuroinvasive disease,obsolete West Nile virus neurological syndrome,,WNND,WNNS,West nile neuroinvasive disease,obsolete West Nile virus neurological syndrome,
0050120,DOID,0050120,GARD,6589,ICD10CM,D76.1,MESH,D051359,NCI,C34792,NCI2004_11_17,C35439,OMIM,PS267700,ORDO,540,DOID,0050120,GARD,6589,ICD10CM,D76.1,MESH,D051359,NCI,C34792,NCI2004_11_17,C35439,OMIM,PS267700,ORDO,540,hemophagocytic lymphohistiocytosis,haemophagocytic syndrome,hemophagocytic lymphohistiocytosis,,,,haemophagocytic syndrome,hemophagocytic lymphohistiocytosis,,,
0050123,DOID,0050123,,,,,,,,,,,,,,,DOID,0050123,,,,,,,,,,,,,,,obsolete tuberculous encephalitis,obsolete tuberculous encephalitis,,,,,obsolete tuberculous encephalitis,,,,
0050125,DOID,0050125,,,,,,,,,,,,,,,DOID,0050125,,,,,,,,,,,,,,,dengue shock syndrome,DSS,dengue shock syndrome,,,,DSS,dengue shock syndrome,,,
0050126,DOID,0050126,,,,,,,,,,,,,,,DOID,0050126,,,,,,,,,,,,,,,obsolete Tahyna virus encephalitis,Tahyna virus infection,obsolete Tahyna virus encephalitis,valtice fever,,,Tahyna virus infection,obsolete Tahyna virus encephalitis,valtice fever,,
0050127,DOID,0050127,ICD10CM,J01,ICD10CM,J01.9,ICD10CM,J01.90,ICD9CM,461,ICD9CM,461.9,MESH,D012852,NCI,C128411,DOID,0050127,ICD10CM,J01,ICD10CM,J01.9,ICD10CM,J01.90,ICD9CM,461,ICD9CM,461.9,MESH,D012852,NCI,C128411,sinusitis,sinusitis,,,,,sinusitis,,,,
0050129,DOID,0050129,,,,,,,,,,,,,,,DOID,0050129,,,,,,,,,,,,,,,secretory diarrhea,secretory diarrhea,,,,,secretory diarrhea,,,,
0050130,DOID,0050130,,,,,,,,,,,,,,,DOID,0050130,,,,,,,,,,,,,,,osmotic diarrhea,osmotic diarrhea,,,,,osmotic diarrhea,,,,
0050131,DOID,0050131,,,,,,,,,,,,,,,DOID,0050131,,,,,,,,,,,,,,,motility-related diarrhea,motility-related diarrhea,,,,,motility-related diarrhea,,,,
0050132,DOID,0050132,,,,,,,,,,,,,,,DOID,0050132,,,,,,,,,,,,,,,inflammatory diarrhea,inflammatory diarrhea,,,,,inflammatory diarrhea,,,,
0050133,DOID,0050133,ICD10CM,B36.9,MESH,D010854,SNOMEDCT_US_2018_03_01,47382004,UMLS_CUI,C0031898,UMLS_CUI,C2980104,,,,,DOID,0050133,ICD10CM,B36.9,MESH,D010854,SNOMEDCT_US_2018_03_01,47382004,UMLS_CUI,C0031898,UMLS_CUI,C2980104,,,,,superficial mycosis,Steroid-modified tinea infection,piedra,superficial mycosis,,,Steroid-modified tinea infection,piedra,superficial mycosis,,
0050134,DOID,0050134,,,,,,,,,,,,,,,DOID,0050134,,,,,,,,,,,,,,,cutaneous mycosis,cutaneous mycosis,,,,,cutaneous mycosis,,,,
0050135,DOID,0050135,,,,,,,,,,,,,,,DOID,0050135,,,,,,,,,,,,,,,subcutaneous mycosis,subcutaneous mycosis,,,,,subcutaneous mycosis,,,,
0050136,DOID,0050136,,,,,,,,,,,,,,,DOID,0050136,,,,,,,,,,,,,,,systemic mycosis,systemic mycosis,,,,,systemic mycosis,,,,
0050138,DOID,0050138,MESH,D004604,,,,,,,,,,,,,DOID,0050138,MESH,D004604,,,,,,,,,,,,,podoconiosis,podoconiosis,,,,,podoconiosis,,,,
0050139,DOID,0050139,,,,,,,,,,,,,,,DOID,0050139,,,,,,,,,,,,,,,obsolete Opisthorchis felineus infectious disease,obsolete Opisthorchis felineus infectious disease,,,,,obsolete Opisthorchis felineus infectious disease,,,,
0050140,DOID,0050140,,,,,,,,,,,,,,,DOID,0050140,,,,,,,,,,,,,,,acute diarrhea,acute diarrhea,,,,,acute diarrhea,,,,
0050141,DOID,0050141,,,,,,,,,,,,,,,DOID,0050141,,,,,,,,,,,,,,,intestinal botulism,intestinal botulism,,,,,intestinal botulism,,,,
0050143,DOID,0050143,,,,,,,,,,,,,,,DOID,0050143,,,,,,,,,,,,,,,asymptomatic dengue,asymptomatic dengue,,,,,asymptomatic dengue,,,,
0050144,DOID,0050144,GARD,6815,MESH,D007619,NCI,C128117,NCI,C84797,ORDO,98861,SNOMEDCT_US_2018_03_01,42402006,UMLS_CUI,C0022521,DOID,0050144,GARD,6815,MESH,D007619,NCI,C128117,NCI,C84797,ORDO,98861,SNOMEDCT_US_2018_03_01,42402006,UMLS_CUI,C0022521,Kartagener syndrome,Kartagener syndrome,Kartagener's syndrome,,,,Kartagener syndrome,Kartagener's syndrome,,,
0050145,DOID,0050145,ICD10CM,J35.02,ICD9CM,474.01,UMLS_CUI,C0396023,,,,,,,,,DOID,0050145,ICD10CM,J35.02,ICD9CM,474.01,UMLS_CUI,C0396023,,,,,,,,,adenoiditis,adenoiditis,chronic adenoiditis,,,,adenoiditis,chronic adenoiditis,,,
0050147,DOID,0050147,MESH,D059249,,,,,,,,,,,,,DOID,0050147,MESH,D059249,,,,,,,,,,,,,otomycosis,Singapore ear,otomycosis,,,,Singapore ear,otomycosis,,,
0050148,DOID,0050148,ICD10CM,J04,ICD10CM,J04.2,ICD10CM,J37.1,ICD9CM,464,ICD9CM,464.2,ICD9CM,476.1,SNOMEDCT_US_2018_03_01,64375000,DOID,0050148,ICD10CM,J04,ICD10CM,J04.2,ICD10CM,J37.1,ICD9CM,464,ICD9CM,464.2,ICD9CM,476.1,SNOMEDCT_US_2018_03_01,64375000,laryngotracheitis,laryngotracheitis,,,,,laryngotracheitis,,,,
0050150,DOID,0050150,,,,,,,,,,,,,,,DOID,0050150,,,,,,,,,,,,,,,Pontiac fever,Pontiac fever,,,,,Pontiac fever,,,,
0050151,DOID,0050151,,,,,,,,,,,,,,,DOID,0050151,,,,,,,,,,,,,,,obsolete tracheobronchial tuberculosis,obsolete tracheobronchial tuberculosis,,,,,obsolete tracheobronchial tuberculosis,,,,
0050152,DOID,0050152,ICD10CM,J69.0,MESH,D011015,SNOMEDCT_US_2018_03_01,47839005,UMLS_CUI,C0032290,,,,,,,DOID,0050152,ICD10CM,J69.0,MESH,D011015,SNOMEDCT_US_2018_03_01,47839005,UMLS_CUI,C0032290,,,,,,,aspiration pneumonia,aspiration pneumonia,,,,,aspiration pneumonia,,,,
0050153,DOID,0050153,,,,,,,,,,,,,,,DOID,0050153,,,,,,,,,,,,,,,pulmonary aspergilloma,pulmonary aspergilloma,,,,,pulmonary aspergilloma,,,,
0050154,DOID,0050154,,,,,,,,,,,,,,,DOID,0050154,,,,,,,,,,,,,,,obsolete mycoplasmal pneumonia,obsolete mycoplasmal pneumonia,,,,,obsolete mycoplasmal pneumonia,,,,
0050155,DOID,0050155,,,,,,,,,,,,,,,DOID,0050155,,,,,,,,,,,,,,,sensory system disease,sensory system disease,,,,,sensory system disease,,,,
